fieldmap_name:      	VPU29_Gap11.5mm
timestamp:          	2025-03-24_15-56-02
filename:           	2025-03-24_VPU29_Gap11.5mm_Fieldmap_Y=-3_3mm_Z=-1380_1380mm_ID=5222.dat
nr_magnets:         	1
magnet_name:        	VPU29_Gap11.5mm
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
probex_temp[degC]:  	26.70
probey_temp[degC]:  	-57.34
probez_temp[degC]:  	-0.09
transd_temp[degC]:  	-0.43
room_temp[degC]:    	25.12
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	By[T]	Bx[T]	Bz[T]
0.000	1.0	-1373.0	8.4579300969e-06	8.141142089e-06	6.3809001841e-06
0.000	2.0	-1373.0	7.4132808637e-06	8.0440621914e-06	6.4049613289e-06
0.000	3.0	-1373.0	8.4998382685e-06	8.6383823028e-06	7.0472582384e-06
0.000	-3.0	-1372.0	9.065814235e-06	8.0742788805e-06	7.4671145053e-06
0.000	-2.0	-1372.0	9.0300880579e-06	8.8080173898e-06	7.4911042521e-06
0.000	-1.0	-1372.0	7.5590249766e-06	8.0936386429e-06	6.0864903013e-06
0.000	0.0	-1372.0	9.3991028066e-06	7.6600642903e-06	6.6698124167e-06
0.000	1.0	-1372.0	8.3920127843e-06	7.5365272219e-06	6.7000137943e-06
0.000	2.0	-1372.0	7.3104153517e-06	7.8883056999e-06	6.5564323042e-06
0.000	3.0	-1372.0	8.4820830054e-06	8.7377460199e-06	7.1935885537e-06
0.000	-3.0	-1371.0	9.4738977508e-06	7.6277745958e-06	7.4312012833e-06
0.000	-2.0	-1371.0	9.0930940825e-06	8.8778671315e-06	7.4968874946e-06
0.000	-1.0	-1371.0	8.2253145856e-06	7.6862403756e-06	6.8073964701e-06
0.000	0.0	-1371.0	8.6311697082e-06	7.9330334269e-06	6.8248175957e-06
0.000	1.0	-1371.0	8.8836251086e-06	7.4904994746e-06	6.5957369339e-06
0.000	2.0	-1371.0	7.8683044073e-06	7.9264981895e-06	7.0687847522e-06
0.000	3.0	-1371.0	8.7490948461e-06	8.4184680505e-06	7.2678782307e-06
0.000	-3.0	-1370.0	9.1020435977e-06	8.3868810697e-06	7.2973656278e-06
0.000	-2.0	-1370.0	9.3059056465e-06	9.0538969132e-06	7.3507713735e-06
0.000	-1.0	-1370.0	7.853101014e-06	7.8131153341e-06	6.2499561499e-06
0.000	0.0	-1370.0	8.9434323105e-06	7.1939191577e-06	6.6727040379e-06
0.000	1.0	-1370.0	8.9226938757e-06	7.3936303911e-06	6.6606377665e-06
0.000	2.0	-1370.0	7.3977899358e-06	8.260708825e-06	6.9674709111e-06
0.000	3.0	-1370.0	8.5326531575e-06	8.1897347413e-06	7.1070184111e-06
0.000	-3.0	-1369.0	9.021497961e-06	7.782336474e-06	7.5922038991e-06
0.000	-2.0	-1369.0	8.8412137515e-06	9.3144982887e-06	7.3659434603e-06
0.000	-1.0	-1369.0	7.786824283e-06	7.4224416528e-06	6.1756664729e-06
0.000	0.0	-1369.0	8.9223344574e-06	7.7629064402e-06	6.5002063353e-06
0.000	1.0	-1369.0	8.6310978246e-06	7.9587176126e-06	6.8301724499e-06
0.000	2.0	-1369.0	7.5238019851e-06	7.9203143089e-06	6.609980846e-06
0.000	3.0	-1369.0	9.0781782239e-06	8.8905159781e-06	6.7795155294e-06
0.000	-3.0	-1368.0	8.9642426289e-06	7.9004626469e-06	7.6004503745e-06
0.000	-2.0	-1368.0	9.2703951203e-06	9.1650662205e-06	6.7826213448e-06
0.000	-1.0	-1368.0	8.2036416633e-06	8.4570118969e-06	6.2174343355e-06
0.000	0.0	-1368.0	9.2580311315e-06	7.5694493587e-06	6.9913892598e-06
0.000	1.0	-1368.0	9.1264121571e-06	7.7773472068e-06	6.5478288384e-06
0.000	2.0	-1368.0	7.0740259483e-06	8.4216653978e-06	6.7412818705e-06
0.000	3.0	-1368.0	9.0424520468e-06	8.4917259537e-06	7.1369341965e-06
0.000	-3.0	-1367.0	8.8917120199e-06	7.9646906791e-06	7.7082614387e-06
0.000	-2.0	-1367.0	8.901308488e-06	9.0511914655e-06	6.6819500862e-06
0.000	-1.0	-1367.0	7.9639815537e-06	7.7678957075e-06	6.6133722536e-06
0.000	0.0	-1367.0	8.8147965078e-06	8.2283488591e-06	6.7916531988e-06
0.000	1.0	-1367.0	8.2360252504e-06	7.4202281046e-06	6.4105303772e-06
0.000	2.0	-1367.0	7.2005411832e-06	8.1988348837e-06	6.7207549295e-06
0.000	3.0	-1367.0	8.5774007334e-06	8.7287864202e-06	6.8751889241e-06
0.000	-3.0	-1366.0	9.4050691501e-06	8.0786357054e-06	7.336027675e-06
0.000	-2.0	-1366.0	8.8954140282e-06	8.8077363043e-06	6.8269952364e-06
0.000	-1.0	-1366.0	7.9551039221e-06	8.6212360885e-06	6.2352124514e-06
0.000	0.0	-1366.0	8.0173911102e-06	8.521029115e-06	6.6463938544e-06
0.000	1.0	-1366.0	9.1717348023e-06	7.48744267e-06	6.7323214145e-06
0.000	2.0	-1366.0	7.2001098813e-06	7.900673461e-06	6.5001349372e-06
0.000	3.0	-1366.0	9.3420631255e-06	9.2504810707e-06	6.1992992293e-06
0.000	-3.0	-1365.0	9.1857161734e-06	7.9855964116e-06	7.2110810774e-06
0.000	-2.0	-1365.0	8.7359401371e-06	8.6735882591e-06	7.3986794689e-06
0.000	-1.0	-1365.0	8.1137152095e-06	8.2102188457e-06	6.5838848566e-06
0.000	0.0	-1365.0	8.4346397923e-06	7.9705232028e-06	6.4048185328e-06
0.000	1.0	-1365.0	8.8411418678e-06	7.3613406966e-06	6.8216403822e-06
0.000	2.0	-1365.0	7.44289693e-06	7.7915771592e-06	6.5031693546e-06
0.000	3.0	-1365.0	8.8503789176e-06	8.6670530217e-06	7.0836712469e-06
0.000	-3.0	-1364.0	9.1408967138e-06	7.3350240685e-06	8.0093113409e-06
0.000	-2.0	-1364.0	9.2433309238e-06	8.1806345989e-06	7.4256322349e-06
0.000	-1.0	-1364.0	8.1491538519e-06	8.2135567357e-06	6.2112227046e-06
0.000	0.0	-1364.0	8.6227233786e-06	7.7302653889e-06	6.6694554264e-06
0.000	1.0	-1364.0	9.2880066161e-06	7.7189516983e-06	6.3842201937e-06
0.000	2.0	-1364.0	6.8493535808e-06	8.2517492253e-06	6.4613300939e-06
0.000	3.0	-1364.0	8.9253176291e-06	8.594076204e-06	7.154283924e-06
0.000	-3.0	-1363.0	9.4168580697e-06	7.3760625486e-06	7.6928751577e-06
0.000	-2.0	-1363.0	8.8560577265e-06	8.7111483063e-06	7.1604241568e-06
0.000	-1.0	-1363.0	8.3412988648e-06	8.1085010377e-06	6.0063459837e-06
0.000	0.0	-1363.0	9.0241217145e-06	7.8740054761e-06	6.9701483382e-06
0.000	1.0	-1363.0	9.1022592487e-06	7.3964061102e-06	6.4884970541e-06
0.000	2.0	-1363.0	7.2874844654e-06	8.0762816145e-06	6.726538172e-06
0.000	3.0	-1363.0	8.7870134747e-06	8.5969924659e-06	7.3127519088e-06
0.000	-3.0	-1362.0	9.3686960201e-06	7.5456273643e-06	7.4643656802e-06
0.000	-2.0	-1362.0	9.3717510755e-06	9.1979883573e-06	7.4881412328e-06
0.000	-1.0	-1362.0	8.5301731714e-06	7.958787884e-06	6.4289510756e-06
0.000	0.0	-1362.0	8.7005733782e-06	7.5459084498e-06	6.9731827556e-06
0.000	1.0	-1362.0	8.813933904e-06	7.3703002963e-06	6.276980314e-06
0.000	2.0	-1362.0	6.936081212e-06	7.9880910452e-06	6.2738031005e-06
0.000	3.0	-1362.0	9.0095652741e-06	8.5449213807e-06	7.0327287341e-06
0.000	-3.0	-1361.0	9.1650496223e-06	8.3838242651e-06	7.225967572e-06
0.000	-2.0	-1361.0	9.1410404812e-06	9.0599402511e-06	7.3506999754e-06
0.000	-1.0	-1361.0	8.3588384769e-06	8.4563091832e-06	6.7146860947e-06
0.000	0.0	-1361.0	8.7458960234e-06	7.5579248541e-06	6.1041970191e-06
0.000	1.0	-1361.0	9.4498886096e-06	7.2004543951e-06	5.9825704311e-06
0.000	2.0	-1361.0	6.9217404226e-06	7.7799823831e-06	6.7085458619e-06
0.000	3.0	-1361.0	9.0634061326e-06	8.3831215514e-06	6.9820718135e-06
0.000	-3.0	-1360.0	9.2393413809e-06	8.3046635669e-06	7.5531848616e-06
0.000	-2.0	-1360.0	8.9224782247e-06	8.7990577901e-06	7.3454165193e-06
0.000	-1.0	-1360.0	8.2608251118e-06	8.7285756061e-06	6.1966218022e-06
0.000	0.0	-1360.0	8.4877618142e-06	8.0380188536e-06	6.1731318419e-06
0.000	1.0	-1360.0	8.7392827271e-06	6.837081141e-06	5.9051749387e-06
0.000	2.0	-1360.0	6.6126766427e-06	7.8592836241e-06	6.3840773976e-06
0.000	3.0	-1360.0	8.8624553719e-06	9.2006235337e-06	7.3243183938e-06
0.000	-3.0	-1359.0	9.2731626411e-06	7.9118466088e-06	7.3569116063e-06
0.000	-2.0	-1359.0	9.0840726837e-06	8.6877479402e-06	6.666349611e-06
0.000	-1.0	-1359.0	7.613297137e-06	8.9960635758e-06	5.9552606748e-06
0.000	0.0	-1359.0	8.7605962311e-06	8.0787059768e-06	6.4944944908e-06
0.000	1.0	-1359.0	8.721743115e-06	7.8807515276e-06	5.9023547155e-06
0.000	2.0	-1359.0	7.3139735927e-06	7.868102681e-06	6.17320324e-06
0.000	3.0	-1359.0	9.0786814095e-06	8.9927256857e-06	7.1959803886e-06
0.000	-3.0	-1358.0	8.7756558571e-06	7.9649717645e-06	6.9640081054e-06
0.000	-2.0	-1358.0	8.9011647207e-06	8.6000492705e-06	6.7083316678e-06
0.000	-1.0	-1358.0	8.0863634783e-06	8.1050928762e-06	6.3042900703e-06
0.000	0.0	-1358.0	9.146934941e-06	7.7011730417e-06	6.0180552648e-06
0.000	1.0	-1358.0	8.7910030177e-06	8.4216653978e-06	6.1462504739e-06
0.000	2.0	-1358.0	7.3831616117e-06	7.3670326776e-06	6.8042192566e-06
0.000	3.0	-1358.0	8.7752245551e-06	8.4209626841e-06	7.232321999e-06
0.000	-3.0	-1357.0	9.2518491371e-06	8.0641246675e-06	6.8957158651e-06
0.000	-2.0	-1357.0	8.5689544039e-06	8.6762234355e-06	6.9611164842e-06
0.000	-1.0	-1357.0	8.3591978952e-06	8.6089385988e-06	5.6612077823e-06
0.000	0.0	-1357.0	9.2519210207e-06	7.7037379467e-06	6.5898822933e-06
0.000	1.0	-1357.0	8.7515748323e-06	7.9757232841e-06	6.0270157208e-06
0.000	2.0	-1357.0	6.9998060732e-06	7.9004626469e-06	6.3298148752e-06
0.000	3.0	-1357.0	8.802432519e-06	8.4154815173e-06	7.1724904282e-06
0.000	-3.0	-1356.0	9.128532725e-06	7.8119207208e-06	7.3510569657e-06
0.000	-2.0	-1356.0	8.4971426314e-06	8.9249489494e-06	7.4258464291e-06
0.000	-1.0	-1356.0	8.4530420083e-06	8.8456477084e-06	5.878579163e-06
0.000	0.0	-1356.0	9.2308950513e-06	8.3838242651e-06	6.1391820664e-06
0.000	1.0	-1356.0	9.2073172121e-06	7.6012471536e-06	6.3757595241e-06
0.000	2.0	-1356.0	6.9389925001e-06	8.0028128973e-06	6.4881400638e-06
0.000	3.0	-1356.0	8.4669514958e-06	8.9927959571e-06	6.8628370604e-06
0.000	-3.0	-1355.0	9.4020859783e-06	7.6399315428e-06	7.7233621275e-06
0.000	-2.0	-1355.0	8.5538947779e-06	8.8114958226e-06	6.9018560979e-06
0.000	-1.0	-1355.0	7.6669223445e-06	8.8316285701e-06	6.0095231972e-06
0.000	0.0	-1355.0	9.3865950504e-06	7.586595573e-06	6.9683276878e-06
0.000	1.0	-1355.0	8.5951559965e-06	8.3016770337e-06	6.3035760897e-06
0.000	2.0	-1355.0	7.5419885501e-06	7.504729427e-06	6.7206835314e-06
0.000	3.0	-1355.0	8.7757277407e-06	8.4356142648e-06	7.0895972855e-06
0.000	-3.0	-1354.0	8.8353911753e-06	7.3964061102e-06	6.9610450861e-06
0.000	-2.0	-1354.0	8.5924603594e-06	8.139806933e-06	6.6337563985e-06
0.000	-1.0	-1354.0	7.9788974123e-06	8.4593659878e-06	5.589095746e-06
0.000	0.0	-1354.0	9.347813818e-06	7.6721509659e-06	6.5982715648e-06
0.000	1.0	-1354.0	8.9731202605e-06	8.4627038779e-06	6.3752597377e-06
0.000	2.0	-1354.0	6.9155584282e-06	8.0324674154e-06	6.3633362624e-06
0.000	3.0	-1354.0	8.6763485861e-06	8.2807010297e-06	6.9076393404e-06
0.000	-3.0	-1353.0	9.1050267694e-06	7.4610557706e-06	6.7558827729e-06
0.000	-2.0	-1353.0	8.8957734465e-06	8.8898835358e-06	7.5570046576e-06
0.000	-1.0	-1353.0	7.9846481048e-06	8.8698913311e-06	5.9082807541e-06
0.000	0.0	-1353.0	9.1676014921e-06	8.0908629238e-06	6.3481641755e-06
0.000	1.0	-1353.0	9.0542409664e-06	8.7934360806e-06	6.2084024814e-06
0.000	2.0	-1353.0	6.831742085e-06	7.8794163716e-06	6.6698124167e-06
0.000	3.0	-1353.0	9.21946555e-06	8.6764342496e-06	6.702191435e-06
0.000	-3.0	-1352.0	9.0960772543e-06	7.5755629679e-06	6.785512966e-06
0.000	-2.0	-1352.0	8.9403053714e-06	8.7084428586e-06	7.2910112008e-06
0.000	-1.0	-1352.0	8.0954567608e-06	7.882051548e-06	6.1938729771e-06
0.000	0.0	-1352.0	9.3358811311e-06	7.8062287398e-06	6.2771945081e-06
0.000	1.0	-1352.0	9.1865068937e-06	8.5615756954e-06	6.3813285724e-06
0.000	2.0	-1352.0	6.9515002563e-06	8.5185344813e-06	6.9765027652e-06
0.000	3.0	-1352.0	8.9756721303e-06	8.9021107542e-06	6.9142079615e-06
0.000	-3.0	-1351.0	8.6941038492e-06	7.7423520645e-06	7.3863990033e-06
0.000	-2.0	-1351.0	9.0029519778e-06	8.4739472971e-06	7.3093605011e-06
0.000	-1.0	-1351.0	8.7912186686e-06	8.2076539407e-06	6.6846275133e-06
0.000	0.0	-1351.0	9.1562438744e-06	8.1407204608e-06	6.3900748343e-06
0.000	1.0	-1351.0	8.7091634752e-06	8.3543805611e-06	6.2921524008e-06
0.000	2.0	-1351.0	7.0653639677e-06	8.0871736769e-06	6.6072320208e-06
0.000	3.0	-1351.0	9.1952407579e-06	8.7549625055e-06	5.8627644936e-06
0.000	-3.0	-1350.0	9.4831348006e-06	7.4604935996e-06	7.7678788153e-06
0.000	-2.0	-1350.0	9.2490097326e-06	8.5621378664e-06	7.5740687929e-06
0.000	-1.0	-1350.0	8.8235303721e-06	8.6912966443e-06	6.5716757891e-06
0.000	0.0	-1350.0	8.5262555121e-06	8.0373161399e-06	6.2263947915e-06
0.000	1.0	-1350.0	8.7633637519e-06	8.4100003504e-06	6.4942088986e-06
0.000	2.0	-1350.0	7.298842083e-06	8.4777770868e-06	6.6700980089e-06
0.000	3.0	-1350.0	9.2072453284e-06	8.4270762933e-06	6.9678992995e-06
0.000	-3.0	-1349.0	8.7811908986e-06	8.0327485009e-06	7.0920605184e-06
0.000	-2.0	-1349.0	9.5427263515e-06	8.3982650317e-06	8.0651089215e-06
0.000	-1.0	-1349.0	8.1277684642e-06	8.0903710242e-06	6.4285940853e-06
0.000	0.0	-1349.0	9.3093201201e-06	8.2427193543e-06	6.6699552128e-06
0.000	1.0	-1349.0	9.2820402726e-06	8.3102150051e-06	6.6813075037e-06
0.000	2.0	-1349.0	7.5569762924e-06	7.5223675409e-06	6.160494386e-06
0.000	3.0	-1349.0	8.9606125043e-06	8.4068030031e-06	7.0566470828e-06
0.000	-3.0	-1348.0	9.3091763528e-06	7.355156816e-06	7.0474724326e-06
0.000	-2.0	-1348.0	9.095717836e-06	8.1136308477e-06	7.9074977133e-06
0.000	-1.0	-1348.0	8.4046643077e-06	8.0933575574e-06	6.2327492184e-06
0.000	0.0	-1348.0	9.1138325173e-06	8.1933537169e-06	6.2468503345e-06
0.000	1.0	-1348.0	9.5785244122e-06	8.0839763295e-06	6.7769808984e-06
0.000	2.0	-1348.0	7.2243346734e-06	7.0741416076e-06	6.6909105422e-06
0.000	3.0	-1348.0	9.0748356339e-06	8.3248665857e-06	6.4640789191e-06
0.000	-3.0	-1347.0	9.2009195667e-06	7.5222269981e-06	7.0982007512e-06
0.000	-2.0	-1347.0	9.0754107031e-06	8.5681109328e-06	7.5442958036e-06
0.000	-1.0	-1347.0	7.8918822465e-06	8.550472819e-06	5.9466572091e-06
0.000	0.0	-1347.0	8.999968806e-06	8.0469081819e-06	6.6526054853e-06
0.000	1.0	-1347.0	9.0271767699e-06	8.4658309539e-06	6.6014487783e-06
0.000	2.0	-1347.0	6.7864194398e-06	7.2471145847e-06	6.3274230404e-06
0.000	3.0	-1347.0	9.1711597331e-06	8.5037423579e-06	6.571604391e-06
0.000	-3.0	-1346.0	9.3178383334e-06	7.8333183529e-06	7.1700985934e-06
0.000	-2.0	-1346.0	8.8926465074e-06	8.6822667733e-06	7.0656075388e-06
0.000	-1.0	-1346.0	7.8142478979e-06	8.8929403404e-06	6.708688658e-06
0.000	0.0	-1346.0	8.4009622994e-06	7.9760043696e-06	6.4494780167e-06
0.000	1.0	-1346.0	8.3109639619e-06	7.9410794987e-06	6.791867393e-06
0.000	2.0	-1346.0	6.8916930543e-06	8.1025982426e-06	6.2592021981e-06
0.000	3.0	-1346.0	8.9644582799e-06	8.4359656216e-06	7.0001355216e-06
0.000	-3.0	-1345.0	9.0930221989e-06	7.3816139868e-06	6.7467795208e-06
0.000	-2.0	-1345.0	9.1497024617e-06	8.280560487e-06	6.9463727857e-06
0.000	-1.0	-1345.0	8.1440501124e-06	8.7228836251e-06	6.3307430499e-06
0.000	0.0	-1345.0	8.5539666615e-06	8.5301995287e-06	6.7408534822e-06
0.000	1.0	-1345.0	8.790931134e-06	8.2690359823e-06	6.6931595809e-06
0.000	2.0	-1345.0	7.0294221396e-06	8.4159734169e-06	6.5067749564e-06
0.000	3.0	-1345.0	8.5959467167e-06	8.1109253999e-06	6.9701483382e-06
0.000	-3.0	-1344.0	9.1078661739e-06	7.9740719069e-06	7.1724904282e-06
0.000	-2.0	-1344.0	9.4584068229e-06	8.0612786771e-06	7.1573897394e-06
0.000	-1.0	-1344.0	7.9005442271e-06	8.4831177109e-06	6.3665134759e-06
0.000	0.0	-1344.0	9.4230400641e-06	7.8911516904e-06	7.0088817835e-06
0.000	1.0	-1344.0	8.8745318261e-06	8.5769299897e-06	7.1195844689e-06
0.000	2.0	-1344.0	7.2241190224e-06	7.5781981443e-06	6.1662776285e-06
0.000	3.0	-1344.0	8.5810308581e-06	8.5739434565e-06	6.6310075734e-06
0.000	-3.0	-1343.0	9.4256638175e-06	7.9854558689e-06	7.1340425752e-06
0.000	-2.0	-1343.0	9.1259089715e-06	8.1080794094e-06	6.7709120636e-06
0.000	-1.0	-1343.0	8.2275789208e-06	8.4712418493e-06	6.4078529502e-06
0.000	0.0	-1343.0	9.0871996227e-06	7.7597090929e-06	6.8191057513e-06
0.000	1.0	-1343.0	8.3737543356e-06	8.5704650237e-06	6.9465155818e-06
0.000	2.0	-1343.0	7.4127057944e-06	7.6717293377e-06	6.8008992471e-06
0.000	3.0	-1343.0	8.7277094584e-06	8.6146305797e-06	6.7797297235e-06
0.000	-3.0	-1342.0	8.8265135438e-06	7.727349127e-06	6.636862214e-06
0.000	-2.0	-1342.0	8.967153917e-06	8.8491261412e-06	6.720183745e-06
0.000	-1.0	-1342.0	8.2787241422e-06	8.4681147734e-06	6.4377687355e-06
0.000	0.0	-1342.0	8.6193807886e-06	7.6893674516e-06	6.4106731734e-06
0.000	1.0	-1342.0	8.7429128517e-06	8.7788547713e-06	7.4108885364e-06
0.000	2.0	-1342.0	7.7005998375e-06	7.9410092274e-06	6.6463938544e-06
0.000	3.0	-1342.0	8.3674285738e-06	8.0934278288e-06	6.8932526322e-06
0.000	-3.0	-1341.0	8.424683906e-06	7.1648970819e-06	6.7797297235e-06
0.000	-2.0	-1341.0	9.0027363268e-06	9.0835514314e-06	7.1697416031e-06
0.000	-1.0	-1341.0	8.6497875752e-06	8.4393035117e-06	6.2769089159e-06
0.000	0.0	-1341.0	9.0604229608e-06	8.325288214e-06	6.5681415853e-06
0.000	1.0	-1341.0	8.7336039182e-06	8.3980542175e-06	6.9873552697e-06
0.000	2.0	-1341.0	7.3166692298e-06	8.3018878478e-06	6.48828286e-06
0.000	3.0	-1341.0	8.7097385444e-06	8.228138045e-06	6.3900748343e-06
0.000	-3.0	-1340.0	9.0724275314e-06	7.6397207287e-06	7.1099814304e-06
0.000	-2.0	-1340.0	9.8696891613e-06	8.5265102818e-06	7.4818582039e-06
0.000	-1.0	-1340.0	8.5476408998e-06	8.8491261412e-06	6.4470147837e-06
0.000	0.0	-1340.0	8.5536791269e-06	7.9438552179e-06	7.1521776814e-06
0.000	1.0	-1340.0	8.5629880604e-06	8.7557354906e-06	7.0742824025e-06
0.000	2.0	-1340.0	7.584040489e-06	7.8031016638e-06	6.2229319858e-06
0.000	3.0	-1340.0	8.8177796796e-06	8.5060964488e-06	6.4202762119e-06
0.000	-3.0	-1339.0	8.8987566182e-06	7.8831056185e-06	7.4406615257e-06
0.000	-2.0	-1339.0	9.1018279467e-06	8.4831177109e-06	7.362909043e-06
0.000	-1.0	-1339.0	8.4796030193e-06	8.775095253e-06	6.0417594193e-06
0.000	0.0	-1339.0	8.7637231702e-06	8.1230120756e-06	6.6605663685e-06
0.000	1.0	-1339.0	8.853649624e-06	8.121958005e-06	7.5954525106e-06
0.000	2.0	-1339.0	7.04397858e-06	8.0232267302e-06	7.0508638403e-06
0.000	3.0	-1339.0	9.1623539852e-06	8.6499770788e-06	6.1875899482e-06
0.000	-3.0	-1338.0	8.4607695014e-06	7.3318267212e-06	6.8928956419e-06
0.000	-2.0	-1338.0	8.7995931146e-06	8.4012515649e-06	7.3455593154e-06
0.000	-1.0	-1338.0	8.1313267052e-06	8.790379276e-06	6.3629078741e-06
0.000	0.0	-1338.0	8.8414294024e-06	7.8208803204e-06	6.7050830562e-06
0.000	1.0	-1338.0	8.6460855669e-06	8.8232311414e-06	6.8982504961e-06
0.000	2.0	-1338.0	7.1699906293e-06	8.4045191836e-06	6.9790373962e-06
0.000	3.0	-1338.0	9.1408967138e-06	8.6503284357e-06	6.7326070067e-06
